iteration,max_L,min_L,c_exact_avg,g_exact_avg_0,c_avg,g_avg_0,c_pi_exact,g_pi_exact_0,c_pi,g_pi_0,lambda_0,c_br_exact,g_br_exact_0,c_br,g_br_0
99.0,-0.14740879833698273,-0.12429204820473139,-0.24656098534791313,0.0,-0.14740879833698273,-0.021626085266470908,-0.25418658283290013,0.0,-0.15963605046272278,-0.14527221024036407,4.959651884958538e-258,-0.25418658283290013,0.0,-0.14641253650188446,0.1212596669793129
100.0,-0.14763347804546356,-0.1146532089488217,-0.24663648631311103,0.0,-0.14763347804546356,-0.022604241672128735,-0.25418658283290013,0.0,-0.17010074853897095,-0.12041988223791122,2.3411693031049375e-263,-0.25418658283290013,0.0,-0.14789819717407227,0.13227076828479767
101.0,-0.14789962768554688,-0.12370229193477085,-0.2467105068672266,0.0,-0.14789962768554688,-0.023754903644907708,-0.25418658283290013,0.0,-0.17478075623512268,-0.1399717628955841,3.8289164801636156e-268,-0.25418658283290013,0.0,-0.1459132879972458,0.12177358567714691
102.0,-0.1478605717420578,-0.4305059510071105,-0.24678309012902927,0.0,-0.1478605717420578,-0.022245893200624336,-0.25418658283290013,0.0,-0.14387734234333038,0.1316731721162796,2.3558914243995204e-273,-0.25418658283290013,0.0,-0.17985491454601288,-0.1481238305568695
103.0,-0.1480558067560196,-0.40448428327211283,-0.24685427755887412,0.0,-0.1480558067560196,-0.023157593292685654,-0.25418658283290013,0.0,-0.1681666076183319,-0.11706270277500153,1.1479671618491947e-272,-0.25418658283290013,0.0,-0.14812739193439484,-0.1562359631061554
104.0,-0.14808158576488495,-0.3956457377943121,-0.24692410903767437,0.0,-0.14808158576488495,-0.02165071666240692,-0.25418658283290013,0.0,-0.15076276659965515,0.13506445288658142,2.2206124118771952e-277,-0.25418658283290013,0.0,-0.14647039771080017,-0.15145258605480194
105.0,-0.1481337696313858,-0.41681386335465975,-0.24699262294140292,0.0,-0.1481337696313858,-0.020267110388233978,-0.25418658283290013,0.0,-0.1536129266023636,0.12501154839992523,1.2819989896356507e-276,-0.25418658283290013,0.0,-0.16453054547309875,-0.15701362490653992
106.0,-0.14824554324150085,-0.38505607210240145,-0.24705985621141693,0.0,-0.14824554324150085,-0.018817784630249593,-0.25418658283290013,0.0,-0.16009306907653809,0.13481074571609497,4.4772006238787755e-276,-0.25418658283290013,0.0,-0.15082105994224548,-0.1408781111240387
107.0,-0.14828062057495117,-0.3952208008277086,-0.2471258444208751,0.0,-0.14828062057495117,-0.02004200965166092,-0.25418658283290013,0.0,-0.15203306078910828,-0.15103408694267273,2.5521858375539858e-275,-0.25418658283290013,0.0,-0.15591706335544586,-0.1483905017375946
108.0,-0.14844940602779388,-0.3805195897611582,-0.2471906218374992,0.0,-0.14844940602779388,-0.02119754323171913,-0.25418658283290013,0.0,-0.16667720675468445,-0.14599516987800598,9.031842548076185e-281,-0.25418658283290013,0.0,-0.14384734630584717,-0.1479337066411972
109.0,-0.14843985438346863,-0.11288298125645796,-0.24725422148291193,0.0,-0.14843985438346863,-0.019729011167179455,-0.25418658283290013,0.0,-0.14739948511123657,0.14034098386764526,4.112056897879081e-286,-0.25418658283290013,0.0,-0.15125901997089386,0.14057089388370514
110.0,-0.14846821129322052,-0.400485604436861,-0.24731667518876768,0.0,-0.14846821129322052,-0.02078183921607765,-0.25418658283290013,0.0,-0.15158580243587494,-0.13659292459487915,3.090668669755765e-285,-0.25418658283290013,0.0,-0.15794406831264496,-0.15874433517456055
111.0,-0.14839975535869598,-0.39084494384102053,-0.24737801364987597,0.0,-0.14839975535869598,-0.019470401906541417,-0.25418658283290013,0.0,-0.14080435037612915,0.1260991394519806,2.251657700458729e-290,-0.25418658283290013,0.0,-0.16500911116600037,-0.14309309422969818
112.0,-0.14836134016513824,-0.38725636330551844,-0.2474382664745045,0.0,-0.14836134016513824,-0.02057504983602372,-0.25418658283290013,0.0,-0.1440581977367401,-0.1442956179380417,8.303056278120739e-290,-0.25418658283290013,0.0,-0.15585514903068542,-0.15130771696567535
113.0,-0.14833302795886993,-0.3792000624915737,-0.24749746223203428,0.0,-0.14833302795886993,-0.021803482451982666,-0.25418658283290013,0.0,-0.14513429999351501,-0.16061636805534363,4.1155325452602115e-295,-0.25418658283290013,0.0,-0.15686798095703125,-0.14359520375728607
114.0,-0.14846494793891907,-0.37343419091492847,-0.2475556284981288,0.0,-0.14846494793891907,-0.02296792022559954,-0.25418658283290013,0.0,-0.1635032445192337,-0.15571382641792297,9.020144884861354e-301,-0.25418658283290013,0.0,-0.15941426157951355,-0.13654501736164093
115.0,-0.1485423743724823,-0.38478208393711294,-0.24761279189756646,0.0,-0.1485423743724823,-0.02398096885660599,-0.25418658283290013,0.0,-0.15744668245315552,-0.14048156142234802,2.526145291399184e-306,-0.25418658283290013,0.0,-0.1730203628540039,-0.13608434796333313
116.0,-0.148485004901886,-0.11020485898470495,-0.24766897814487704,0.0,-0.148485004901886,-0.022646798537327692,-0.25418658283290013,0.0,-0.14183104038238525,0.13211695849895477,1.5151916528487e-311,-0.25418658283290013,0.0,-0.15301567316055298,0.14813944697380066
117.0,-0.14836418628692627,-0.3928798206272117,-0.24772421208291112,0.0,-0.14836418628692627,-0.023747289458573875,-0.25418658283290013,0.0,-0.13422755897045135,-0.15250472724437714,7.5488094300273e-311,-0.25418658283290013,0.0,-0.17311608791351318,-0.14922969043254852
118.0,-0.1484384387731552,-0.39682266251222287,-0.24777851771946566,0.0,-0.1484384387731552,-0.02488175335050631,-0.25418658283290013,0.0,-0.15720228850841522,-0.15874849259853363,2.4820351e-316,-0.25418658283290013,0.0,-0.1798059493303299,-0.14820006489753723
119.0,-0.14843854308128357,-0.3615470786317171,-0.24783191826207757,0.0,-0.14843854308128357,-0.023658186321457227,-0.25418658283290013,0.0,-0.1484500616788864,0.1219462901353836,5.93e-322,-0.25418658283290013,0.0,-0.13933296501636505,-0.15627995133399963
120.0,-0.1486465334892273,-0.13199100996444757,-0.24788443615109262,0.0,-0.1486465334892273,-0.02472440824528371,-0.25418658283290013,0.0,-0.1736055612564087,-0.15267103910446167,1.78e-321,-0.25418658283290013,0.0,-0.15845157206058502,0.13077132403850555
121.0,-0.14882129430770874,-0.36470443433009214,-0.24793609309110745,0.0,-0.14882129430770874,-0.02558881520736413,-0.25418658283290013,0.0,-0.169967383146286,-0.13018205761909485,0.0,-0.25418658283290013,0.0,-0.18001040816307068,-0.11655809730291367
122.0,-0.1487988382577896,-0.3464278150976299,-0.24798691008087814,0.0,-0.1487988382577896,-0.02427936726953925,-0.25418658283290013,0.0,-0.14605964720249176,0.13547328114509583,0.0,-0.25418658283290013,0.0,-0.1530808061361313,-0.12856215238571167
123.0,-0.14889249205589294,-0.3685200508294513,-0.24803690744178153,0.0,-0.14889249205589294,-0.025459856035247926,-0.25418658283290013,0.0,-0.16041187942028046,-0.17065997421741486,0.0,-0.25418658283290013,0.0,-0.16644680500030518,-0.14081983268260956
124.0,-0.14892727136611938,-0.3702120168999147,-0.2480861048449105,0.0,-0.14892727136611938,-0.026468730688095094,-0.25418658283290013,0.0,-0.15323932468891144,-0.1515691876411438,0.0,-0.25418658283290013,0.0,-0.16641497611999512,-0.1448328197002411
125.0,-0.14902669191360474,-0.3367442451618633,-0.24813452133687866,0.0,-0.14902669191360474,-0.027279805569421677,-0.25418658283290013,0.0,-0.16145244240760803,-0.12866416573524475,0.0,-0.25418658283290013,0.0,-0.1413542926311493,-0.13661077618598938
126.0,-0.1489652395248413,-0.1224370974133693,-0.2481821753644064,0.0,-0.1489652395248413,-0.028025085414488483,-0.25418658283290013,0.0,-0.14122170209884644,-0.12193034589290619,0.0,-0.25418658283290013,0.0,-0.14733745157718658,0.13039281964302063
127.0,-0.14907719194889069,-0.3349232624570956,-0.24822908479775396,0.0,-0.14907719194889069,-0.026766398921608925,-0.25418658283290013,0.0,-0.16329604387283325,0.13308678567409515,0.0,-0.25418658283290013,0.0,-0.15222856402397156,-0.12474894523620605
128.0,-0.14915771782398224,-0.3701838273140794,-0.2482752669530653,0.0,-0.14915771782398224,-0.027670477711877157,-0.25418658283290013,0.0,-0.15946602821350098,-0.14339256286621094,0.0,-0.25418658283290013,0.0,-0.16280445456504822,-0.1571088433265686
129.0,-0.14915239810943604,-0.3491178296755775,-0.2483207386136794,0.0,-0.14915239810943604,-0.026453510843790495,-0.25418658283290013,0.0,-0.14846618473529816,0.13053521513938904,0.0,-0.25418658283290013,0.0,-0.16396673023700714,-0.1313297003507614
130.0,-0.14928805828094482,-0.12737902855032504,-0.24836551605046736,0.0,-0.14928805828094482,-0.027444252531037074,-0.25418658283290013,0.0,-0.16692474484443665,-0.15624067187309265,0.0,-0.25418658283290013,0.0,-0.1494102030992508,0.12773771584033966
131.0,-0.14939077198505402,-0.3462405736403502,-0.24840961504124337,0.0,-0.14939077198505402,-0.028354098399480183,-0.25418658283290013,0.0,-0.16284514963626862,-0.14754390716552734,0.0,-0.25418658283290013,0.0,-0.15198540687561035,-0.146438330411911
132.0,-0.1493261456489563,-0.11170782071447596,-0.24845305088930095,0.0,-0.1493261456489563,-0.029327382942787687,-0.25418658283290013,0.0,-0.1407952755689621,-0.15780094265937805,0.0,-0.25418658283290013,0.0,-0.14516104757785797,0.14276134967803955
133.0,-0.149438738822937,-0.34249967705030404,-0.24849583844111886,0.0,-0.149438738822937,-0.028088188104665103,-0.25418658283290013,0.0,-0.16441358625888824,0.13672472536563873,0.0,-0.25418658283290013,0.0,-0.1512545943260193,-0.1462956964969635
134.0,-0.1494995653629303,-0.3481407566871151,-0.2485379921032802,0.0,-0.1494995653629303,-0.028960836044064273,-0.25418658283290013,0.0,-0.15765026211738586,-0.14589565992355347,0.0,-0.25418658283290013,0.0,-0.15921704471111298,-0.14512182772159576
135.0,-0.14952386915683746,-0.12020416103041594,-0.24857952585864496,0.0,-0.14952386915683746,-0.027745729531435406,-0.25418658283290013,0.0,-0.15280607342720032,0.13629364967346191,0.0,-0.25418658283290013,0.0,-0.15129414200782776,0.14063695073127747
136.0,-0.14953407645225525,-0.12515280328876316,-0.2486204532818147,0.0,-0.14953407645225525,-0.02882024036706799,-0.25418658283290013,0.0,-0.1509200781583786,-0.17495371401309967,0.0,-0.25418658283290013,0.0,-0.14690323173999786,0.12863849103450775
137.0,-0.14956550300121307,-0.32340609897707806,-0.24866078755392404,0.0,-0.14956550300121307,-0.02974249573721402,-0.25418658283290013,0.0,-0.15387248992919922,-0.15609148144721985,0.0,-0.25418658283290013,0.0,-0.13757550716400146,-0.14646658301353455
138.0,-0.1496109515428543,-0.3404738743993303,-0.24870054147679435,0.0,-0.1496109515428543,-0.030604198682222434,-0.25418658283290013,0.0,-0.1558825522661209,-0.1495192050933838,0.0,-0.25418658283290013,0.0,-0.15709589421749115,-0.14497610926628113
139.0,-0.14961187541484833,-0.13939360463019956,-0.24873972748648085,0.0,-0.14961187541484833,-0.031409423585448945,-0.25418658283290013,0.0,-0.1497391164302826,-0.14333568513393402,0.0,-0.25418658283290013,0.0,-0.16163726150989532,0.12992925941944122
140.0,-0.14954648911952972,-0.1507469232551451,-0.24877835766624268,0.0,-0.14954648911952972,-0.03223206853190212,-0.25418658283290013,0.0,-0.14039425551891327,-0.14740236103534698,0.0,-0.25418658283290013,0.0,-0.16410617530345917,0.1181035190820694
141.0,-0.14959405362606049,-0.334740124957058,-0.24881644375896564,0.0,-0.14959405362606049,-0.03298806829351775,-0.25418658283290013,0.0,-0.15630094707012177,-0.1395840346813202,0.0,-0.25418658283290013,0.0,-0.15549986064434052,-0.14461645483970642
142.0,-0.1496286690235138,-0.30432822949151195,-0.24885399717906306,0.0,-0.1496286690235138,-0.033823877573013306,-0.25418658283290013,0.0,-0.1545443832874298,-0.15250879526138306,0.0,-0.25418658283290013,0.0,-0.1425282061100006,-0.12237008661031723
143.0,-0.1496475785970688,-0.32581004584685774,-0.24889102902388138,0.0,-0.1496475785970688,-0.03465103409770462,-0.25418658283290013,0.0,-0.15235044062137604,-0.15293441712856293,0.0,-0.25418658283290013,0.0,-0.15111204981803894,-0.14177542924880981
144.0,-0.14971336722373962,-0.3211776315170437,-0.24892755008463324,0.0,-0.14971336722373962,-0.033557577585351876,-0.25418658283290013,0.0,-0.15918520092964172,0.1239001601934433,0.0,-0.25418658283290013,0.0,-0.1578006148338318,-0.1276778131723404
145.0,-0.14972667396068573,-0.33285270924692983,-0.24896357085688167,0.0,-0.14972667396068573,-0.03437248392872615,-0.25418658283290013,0.0,-0.15165627002716064,-0.1525339037179947,0.0,-0.25418658283290013,0.0,-0.15931832790374756,-0.1435006558895111
146.0,-0.14983846247196198,-0.34125014225079453,-0.24899910155059607,0.0,-0.14983846247196198,-0.03323286214247853,-0.25418658283290013,0.0,-0.16616085171699524,0.13315191864967346,0.0,-0.25418658283290013,0.0,-0.1474597156047821,-0.17378610372543335
147.0,-0.14997202157974243,-0.33035536520840614,-0.24903415209980084,0.0,-0.14997202157974243,-0.0339197338231512,-0.25418658283290013,0.0,-0.16960521042346954,-0.1348898708820343,0.0,-0.25418658283290013,0.0,-0.15422746539115906,-0.1505253165960312
148.0,-0.15003350377082825,-0.3283439132775688,-0.24906873217183506,0.0,-0.15003350377082825,-0.032818981665092825,-0.25418658283290013,0.0,-0.15913201868534088,0.1300923377275467,0.0,-0.25418658283290013,0.0,-0.14359603822231293,-0.16456200182437897
149.0,-0.15014366805553436,-0.3142979324177758,-0.24910285117624217,0.0,-0.15014366805553436,-0.03343302771449089,-0.25418658283290013,0.0,-0.16655759513378143,-0.1249258890748024,0.0,-0.25418658283290013,0.0,-0.1391669064760208,-0.15247367322444916
150.0,-0.15018220245838165,-0.32441241823542954,-0.24913651827330613,0.0,-0.15018220245838165,-0.03398070553478026,-0.25418658283290013,0.0,-0.15596500039100647,-0.11613237857818604,0.0,-0.25418658283290013,0.0,-0.15808308124542236,-0.14138348400592804
151.0,-0.15005101263523102,-0.32013932929411415,-0.24916974238225076,0.0,-0.15005101263523102,-0.03286538189767223,-0.25418658283290013,0.0,-0.13023917376995087,0.13554848730564117,0.0,-0.25418658283290013,0.0,-0.1572819948196411,-0.13790997862815857
152.0,-0.14999477565288544,-0.16254781233921997,-0.24920253218911775,0.0,-0.14999477565288544,-0.03362604104031145,-0.25418658283290013,0.0,-0.14144617319107056,-0.1492462307214737,0.0,-0.25418658283290013,0.0,-0.15466059744358063,0.0884021669626236
153.0,-0.14997746050357819,-0.31923602790751593,-0.2492348961543371,0.0,-0.14997746050357819,-0.03255547500856511,-0.25418658283290013,0.0,-0.14732961356639862,0.13124112784862518,0.0,-0.25418658283290013,0.0,-0.15213778614997864,-0.14731721580028534
154.0,-0.15006418526172638,-0.3232131049350372,-0.24926684252000528,0.0,-0.15006418526172638,-0.03311377917566607,-0.25418658283290013,0.0,-0.16341960430145264,-0.11909262090921402,0.0,-0.25418658283290013,0.0,-0.1541363149881363,-0.15187057852745056
155.0,-0.15007029473781586,-0.31613779721909724,-0.2492983793168828,0.0,-0.15007029473781586,-0.03198944614865841,-0.25418658283290013,0.0,-0.15101496875286102,0.142282173037529,0.0,-0.25418658283290013,0.0,-0.15212169289588928,-0.14590810239315033
156.0,-0.15003803372383118,-0.32889119790551297,-0.24932951437112497,0.0,-0.15003803372383118,-0.032619948504836696,-0.25418658283290013,0.0,-0.14500699937343597,-0.1309783160686493,0.0,-0.25418658283290013,0.0,-0.1647994965314865,-0.1475985050201416
157.0,-0.15000246465206146,-0.32776650250863204,-0.24936025531075645,0.0,-0.15000246465206146,-0.03328302955325646,-0.25418658283290013,0.0,-0.14441756904125214,-0.137386754155159,0.0,-0.25418658283290013,0.0,-0.1752479523420334,-0.13160157203674316
158.0,-0.1501232087612152,-0.30353543448926135,-0.249390609571902,0.0,-0.1501232087612152,-0.03216101669665403,-0.25418658283290013,0.0,-0.16920311748981476,0.14511701464653015,0.0,-0.25418658283290013,0.0,-0.15695838630199432,-0.12398804724216461
159.0,-0.15020395815372467,-0.31510292210761603,-0.24942058440478326,0.0,-0.15020395815372467,-0.03115682303905487,-0.25418658283290013,0.0,-0.16304197907447815,0.12850996851921082,0.0,-0.25418658283290013,0.0,-0.1549118310213089,-0.1463315784931183
160.0,-0.1501329392194748,-0.2950250550014833,-0.24945018687949205,0.0,-0.1501329392194748,-0.03185322436486712,-0.25418658283290013,0.0,-0.1387709081172943,-0.14327743649482727,0.0,-0.25418658283290013,0.0,-0.15298166871070862,-0.11979036033153534
161.0,-0.15012867748737335,-0.30782589074258654,-0.24947942389155014,0.0,-0.15012867748737335,-0.0325820901327663,-0.25418658283290013,0.0,-0.1494414508342743,-0.149929478764534,0.0,-0.25418658283290013,0.0,-0.15769062936306,-0.13375422358512878
162.0,-0.15019722282886505,-0.11646280080514085,-0.24950830216726394,0.0,-0.15019722282886505,-0.03165396993145621,-0.25418658283290013,0.0,-0.16130271553993225,0.1187015026807785,0.0,-0.25418658283290013,0.0,-0.14218567311763763,0.14029663801193237
163.0,-0.15021319687366486,-0.2998941992903602,-0.24953682826888368,0.0,-0.15021319687366486,-0.030702073172461694,-0.25418658283290013,0.0,-0.15281596779823303,0.12445709854364395,0.0,-0.25418658283290013,0.0,-0.15456347167491913,-0.12906727194786072
164.0,-0.15022970736026764,-0.3134517204108732,-0.2495650085995747,0.0,-0.15022970736026764,-0.0296760898196336,-0.25418658283290013,0.0,-0.1529376059770584,0.1385851800441742,0.0,-0.25418658283290013,0.0,-0.16046740114688873,-0.14260101318359375
165.0,-0.15023204684257507,-0.3096333506109051,-0.2495928494082092,0.0,-0.15023204684257507,-0.028747097241232193,-0.25418658283290013,0.0,-0.15061834454536438,0.1245366781949997,0.0,-0.25418658283290013,0.0,-0.15828964114189148,-0.14145389199256897
166.0,-0.15020166337490082,-0.3038865149088964,-0.24962035679398578,0.0,-0.15020166337490082,-0.029449099418288934,-0.25418658283290013,0.0,-0.14515677094459534,-0.14598146080970764,0.0,-0.25418658283290013,0.0,-0.14770369231700897,-0.15067526698112488
167.0,-0.15021149814128876,-0.3197297371949548,-0.249647536710884,0.0,-0.15021149814128876,-0.03013786394149065,-0.25418658283290013,0.0,-0.15185655653476715,-0.14516153931617737,0.0,-0.25418658283290013,0.0,-0.15532457828521729,-0.1654522866010666
168.0,-0.1501809060573578,-0.28252881032692734,-0.24967439497196103,0.0,-0.1501809060573578,-0.030884497749382223,-0.25418658283290013,0.0,-0.14504019916057587,-0.15631897747516632,0.0,-0.25418658283290013,0.0,-0.15931570529937744,-0.10012684762477875
169.0,-0.15018685162067413,-0.279636260876977,-0.24970093725349596,0.0,-0.15018685162067413,-0.03147819861769676,-0.25418658283290013,0.0,-0.15119163691997528,-0.131813645362854,0.0,-0.25418658283290013,0.0,-0.13350902497768402,-0.1387491524219513
170.0,-0.15017008781433105,-0.1226238998911395,-0.24972716909898957,0.0,-0.15017008781433105,-0.032178965271913516,-0.25418658283290013,0.0,-0.14732101559638977,-0.1513092964887619,0.0,-0.25418658283290013,0.0,-0.1424294263124466,0.1325494945049286
171.0,-0.1500980108976364,-0.2885947661017726,-0.24975309592302394,0.0,-0.1500980108976364,-0.031142452038651288,-0.25418658283290013,0.0,-0.13777287304401398,0.14610131084918976,0.0,-0.25418658283290013,0.0,-0.14156897366046906,-0.14304333925247192
172.0,-0.1500978022813797,-0.29293318693994785,-0.24977872301498855,0.0,-0.1500978022813797,-0.031761530377616774,-0.25418658283290013,0.0,-0.15006177127361298,-0.13824300467967987,0.0,-0.25418658283290013,0.0,-0.1525023877620697,-0.13349103927612305
173.0,-0.15012548863887787,-0.26993523414287646,-0.24980405554267768,0.0,-0.15012548863887787,-0.032532013396079515,-0.25418658283290013,0.0,-0.1549147218465805,-0.16582557559013367,0.0,-0.25418658283290013,0.0,-0.1446448415517807,-0.10952158272266388
174.0,-0.15014128386974335,-0.2918863220630479,-0.24982909855576468,0.0,-0.15014128386974335,-0.033162897782666345,-0.25418658283290013,0.0,-0.15289007127285004,-0.14293678104877472,0.0,-0.25418658283290013,0.0,-0.14893904328346252,-0.14042282104492188
175.0,-0.15025801956653595,-0.28750221645841595,-0.2498538569891575,0.0,-0.15025801956653595,-0.03385820404880426,-0.25418658283290013,0.0,-0.17068541049957275,-0.15553680062294006,0.0,-0.25418658283290013,0.0,-0.13953599333763123,-0.1502862572669983
176.0,-0.15022578835487366,-0.14438353422252614,-0.2498783356662408,0.0,-0.15022578835487366,-0.032969919806819854,-0.25418658283290013,0.0,-0.14455337822437286,0.12336810678243637,0.0,-0.25418658283290013,0.0,-0.16202066838741302,0.13000288605690002
177.0,-0.15022012591362,-0.1570833692005149,-0.24990253930200854,0.0,-0.15022012591362,-0.03348451702112562,-0.25418658283290013,0.0,-0.14921942353248596,-0.12456822395324707,0.0,-0.25418658283290013,0.0,-0.15936730802059174,0.10390720516443253
178.0,-0.15022742748260498,-0.31686579854281954,-0.24992647250609173,0.0,-0.15022742748260498,-0.034137915632578245,-0.25418658283290013,0.0,-0.15152500569820404,-0.15044286847114563,0.0,-0.25418658283290013,0.0,-0.16717468202114105,-0.15751990675926208
179.0,-0.1502135545015335,-0.12976703915730514,-0.24995013978568512,0.0,-0.1502135545015335,-0.03332181394928031,-0.25418658283290013,0.0,-0.14773258566856384,0.11276038736104965,0.0,-0.25418658283290013,0.0,-0.1482376754283905,0.13195332884788513
180.0,-0.15028895437717438,-0.150692090838276,-0.24997354554837692,0.0,-0.15028895437717438,-0.03236946171324556,-0.25418658283290013,0.0,-0.16386055946350098,0.13905394077301025,0.0,-0.25418658283290013,0.0,-0.15461336076259613,0.10682129859924316
181.0,-0.1502988189458847,-0.30609491483722884,-0.24999669410488531,0.0,-0.1502988189458847,-0.033007269008801535,-0.25418658283290013,0.0,-0.1520838439464569,-0.14845038950443268,0.0,-0.25418658283290013,0.0,-0.16051208972930908,-0.1546497642993927
182.0,-0.15032096207141876,-0.13285003465556694,-0.25001958967170507,0.0,-0.15032096207141876,-0.032118418381188084,-0.25418658283290013,0.0,-0.1543513536453247,0.12965239584445953,0.0,-0.25418658283290013,0.0,-0.15078702569007874,0.13154731690883636
183.0,-0.15037770569324493,-0.2893245361445036,-0.250042236373668,0.0,-0.15037770569324493,-0.03270097105237453,-0.25418658283290013,0.0,-0.16076171398162842,-0.1393081098794937,0.0,-0.25418658283290013,0.0,-0.1541772484779358,-0.13899394869804382
184.0,-0.15033824741840363,-0.14168053440234768,-0.2500646382464206,0.0,-0.15033824741840363,-0.031677832514853094,-0.25418658283290013,0.0,-0.14307652413845062,0.1565796583890915,0.0,-0.25418658283290013,0.0,-0.15438249707221985,0.12258417904376984
185.0,-0.15027955174446106,-0.28966666205545,-0.25008679923882104,0.0,-0.15027955174446106,-0.030810993244891526,-0.25418658283290013,0.0,-0.1394214928150177,0.12955427169799805,0.0,-0.25418658283290013,0.0,-0.1582496017217636,-0.13492348790168762
186.0,-0.15026402473449707,-0.15458784324695254,-0.25010872321525995,0.0,-0.15026402473449707,-0.031277396900449846,-0.25418658283290013,0.0,-0.14737635850906372,-0.11802847683429718,0.0,-0.25418658283290013,0.0,-0.16907255351543427,0.12603233754634857
187.0,-0.15024614334106445,-0.2912247961693223,-0.25013041395790697,0.0,-0.15024614334106445,-0.030371216581539906,-0.25418658283290013,0.0,-0.146902397274971,0.13908450305461884,0.0,-0.25418658283290013,0.0,-0.15410932898521423,-0.14774565398693085
188.0,-0.15026848018169403,-0.29426736688449406,-0.2501518751688858,0.0,-0.15026848018169403,-0.029626851674740908,-0.25418658283290013,0.0,-0.15446770191192627,0.11031375080347061,0.0,-0.25418658283290013,0.0,-0.15272735059261322,-0.15710042417049408
189.0,-0.15028116106987,-0.28663509343220234,-0.2501731104723806,0.0,-0.15028116106987,-0.030177333872569236,-0.25418658283290013,0.0,-0.15267908573150635,-0.1342184692621231,0.0,-0.25418658283290013,0.0,-0.15745359659194946,-0.1358933299779892
190.0,-0.1504005640745163,-0.2772400966043823,-0.2501941234166765,0.0,-0.1504005640745163,-0.029261091226682613,-0.25418658283290013,0.0,-0.17308832705020905,0.1448250114917755,0.0,-0.25418658283290013,0.0,-0.14449957013130188,-0.14366808533668518
191.0,-0.1504664421081543,-0.2888074431639134,-0.25021491747613606,0.0,-0.1504664421081543,-0.0298696281388402,-0.25418658283290013,0.0,-0.16304464638233185,-0.14610017836093903,0.0,-0.25418658283290013,0.0,-0.15580542385578156,-0.14542636275291443
192.0,-0.15047192573547363,-0.2904369534012393,-0.25023549605311407,0.0,-0.15047192573547363,-0.02895221222249955,-0.25418658283290013,0.0,-0.1515246331691742,0.14719164371490479,0.0,-0.25418658283290013,0.0,-0.1507992297410965,-0.15901315212249756
193.0,-0.1505371332168579,-0.14627106727872474,-0.250255862479814,0.0,-0.1505371332168579,-0.02809249617389797,-0.25418658283290013,0.0,-0.16312451660633087,0.13783270120620728,0.0,-0.25418658283290013,0.0,-0.16281567513942719,0.1308474987745285
194.0,-0.15058937668800354,-0.27711817665585214,-0.25027602002008625,0.0,-0.15058937668800354,-0.027300379826472355,-0.25418658283290013,0.0,-0.16072531044483185,0.12637019157409668,0.0,-0.25418658283290013,0.0,-0.147414892911911,-0.14307893812656403
195.0,-0.15060976147651672,-0.13297249671119835,-0.25029597187117203,0.0,-0.15060976147651672,-0.02652440520421583,-0.25418658283290013,0.0,-0.15458090603351593,0.12479064613580704,0.0,-0.25418658283290013,0.0,-0.15020127594470978,0.1324543058872223
196.0,-0.15055713057518005,-0.14652341092497037,-0.250315721165394,0.0,-0.15055713057518005,-0.025725324784741183,-0.25418658283290013,0.0,-0.14024321734905243,0.13089443743228912,0.0,-0.25418658283290013,0.0,-0.1637871414422989,0.1326860636472702
197.0,-0.15062355995178223,-0.13162386429243894,-0.2503352709717956,0.0,-0.15062355995178223,-0.026279651945588563,-0.25418658283290013,0.0,-0.1637081503868103,-0.13548210263252258,0.0,-0.25418658283290013,0.0,-0.14368963241577148,0.12296053022146225
198.0,-0.15061025321483612,-0.2861458069140186,-0.25035462429773075,0.0,-0.15061025321483612,-0.026899005337875693,-0.25418658283290013,0.0,-0.1479780375957489,-0.14953097701072693,0.0,-0.25418658283290013,0.0,-0.167212575674057,-0.1274668127298355
199.0,-0.15067176520824432,-0.2677485180972584,-0.25037378409040656,0.0,-0.15067176520824432,-0.02609074454754591,-0.25418658283290013,0.0,-0.1629134714603424,0.13475315272808075,0.0,-0.25418658283290013,0.0,-0.1350199431180954,-0.15512685477733612
200.0,-0.15069158375263214,-0.27047156574872144,-0.2503927532383792,0.0,-0.15069158375263214,-0.026694544994119388,-0.25418658283290013,0.0,-0.15465515851974487,-0.147454634308815,0.0,-0.25418658283290013,0.0,-0.1514563262462616,-0.12991133332252502
201.0,-0.15072591602802277,-0.13875332773541446,-0.2504115345730055,0.0,-0.15072591602802277,-0.02728297557718683,-0.25418658283290013,0.0,-0.15762707591056824,-0.14555752277374268,0.0,-0.25418658283290013,0.0,-0.15797531604766846,0.13731740415096283
202.0,-0.15075695514678955,-0.14845923379748846,-0.2504301308698523,0.0,-0.15075695514678955,-0.02657452075205413,-0.25418658283290013,0.0,-0.15702560544013977,0.11653335392475128,0.0,-0.25418658283290013,0.0,-0.15336129069328308,0.1095639243721962
203.0,-0.15075933933258057,-0.27658300903040467,-0.2504485448500633,0.0,-0.15075933933258057,-0.027257462086922982,-0.25418658283290013,0.0,-0.15124057233333588,-0.1658945530653,0.0,-0.25418658283290013,0.0,-0.1486278921365738,-0.15087048709392548
204.0,-0.1507958620786667,-0.2654285523501718,-0.2504667791816869,0.0,-0.1507958620786667,-0.027777740032207676,-0.25418658283290013,0.0,-0.15824615955352783,-0.13391444087028503,0.0,-0.25418658283290013,0.0,-0.14630034565925598,-0.13470925390720367
